조회권역코드,조회권역명,수집일시_UTC,dcls_month,fin_co_no,kor_co_nm,fin_prdt_cd,fin_prdt_nm,join_way,mtrt_int,spcl_cnd,join_deny,join_member,etc_note,max_limit,dcls_strt_day,dcls_end_day,fin_co_subm_day,intr_rate_type,intr_rate_type_nm,rsrv_type,rsrv_type_nm,save_trm,intr_rate,intr_rate2
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0012840,대신저축은행,JJ,정기적금,"영업점,인터넷","* 만기후 1개월이내: 당초 약정이율과 만기시점 해당상품 신규 약정이율 중 낮은이율
* 만기후 1개월초과: 만기시점 보통예금 이율 (현재 0.1%)",없음,1,모든고객,없음,,20260820,,202608201500,M,복리,S,정액적립식,24,3,3
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0012840,대신저축은행,JJ09,정기적금,"영업점,인터넷","* 만기후 1개월이내: 당초 약정이율과 만기시점 해당상품 신규 약정이율 중 낮은이율
* 만기후 1개월초과: 만기시점 보통예금 이율 (현재 0.1%)",-,1,모든고객,없음,,20260820,,202608201500,S,단리,S,정액적립식,24,4,4
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0012840,대신저축은행,JJ,정기적금,"영업점,인터넷","* 만기후 1개월이내: 당초 약정이율과 만기시점 해당상품 신규 약정이율 중 낮은이율
* 만기후 1개월초과: 만기시점 보통예금 이율 (현재 0.1%)",없음,1,모든고객,없음,,20260820,,202608201500,S,단리,S,정액적립식,36,3,3
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0012840,대신저축은행,JJ,정기적금,"영업점,인터넷","* 만기후 1개월이내: 당초 약정이율과 만기시점 해당상품 신규 약정이율 중 낮은이율
* 만기후 1개월초과: 만기시점 보통예금 이율 (현재 0.1%)",없음,1,모든고객,없음,,20260820,,202608201500,M,복리,S,정액적립식,36,3,3
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0012840,대신저축은행,JJ09,정기적금,"영업점,인터넷","* 만기후 1개월이내: 당초 약정이율과 만기시점 해당상품 신규 약정이율 중 낮은이율
* 만기후 1개월초과: 만기시점 보통예금 이율 (현재 0.1%)",-,1,모든고객,없음,,20260820,,202608201500,S,단리,S,정액적립식,36,4,4
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0012840,대신저축은행,JJ10,정기적금(자유식),"영업점,인터넷,스마트폰","* 만기후 1개월이내: 당초 약정이율과 만기시점 해당상품 신규 약정이율 중 낮은이율
* 만기후 1개월초과: 만기시점 보통예금 이율 (현재 0.1%)",없음,1,모든고객,없음,,20260820,,202608201500,S,단리,F,자유적립식,12,2.75,2.75
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0012840,대신저축은행,JJ10,정기적금(자유식),"영업점,인터넷,스마트폰","* 만기후 1개월이내: 당초 약정이율과 만기시점 해당상품 신규 약정이율 중 낮은이율
* 만기후 1개월초과: 만기시점 보통예금 이율 (현재 0.1%)",없음,1,모든고객,없음,,20260820,,202608201500,S,단리,F,자유적립식,24,2,2
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0012840,대신저축은행,JJ10,정기적금(자유식),"영업점,인터넷,스마트폰","* 만기후 1개월이내: 당초 약정이율과 만기시점 해당상품 신규 약정이율 중 낮은이율
* 만기후 1개월초과: 만기시점 보통예금 이율 (현재 0.1%)",없음,1,모든고객,없음,,20260820,,202608201500,S,단리,F,자유적립식,36,2,2
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010553,대아상호저축은행,310003,정기적금,영업점,"- 만기후 1개월 이내 : 당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
- 만기후 1개월 초과 : 보통예금 이율",없음,1,제한없음,"예금자보호법에 따라 예금보험공사가 보호하되, 원금과 소정의 이자를 합하여 1인당 ""최고 5천만원""이며, 5천만원을 초과하는 나머지 금액은 보호하지 않습니다.",,20260820,,202608201500,S,단리,F,자유적립식,12,3,3
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010553,대아상호저축은행,310003,정기적금,영업점,"- 만기후 1개월 이내 : 당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
- 만기후 1개월 초과 : 보통예금 이율",없음,1,제한없음,"예금자보호법에 따라 예금보험공사가 보호하되, 원금과 소정의 이자를 합하여 1인당 ""최고 5천만원""이며, 5천만원을 초과하는 나머지 금액은 보호하지 않습니다.",,20260820,,202608201500,M,복리,F,자유적립식,12,3,3
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010553,대아상호저축은행,310003,정기적금,영업점,"- 만기후 1개월 이내 : 당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
- 만기후 1개월 초과 : 보통예금 이율",없음,1,제한없음,"예금자보호법에 따라 예금보험공사가 보호하되, 원금과 소정의 이자를 합하여 1인당 ""최고 5천만원""이며, 5천만원을 초과하는 나머지 금액은 보호하지 않습니다.",,20260820,,202608201500,S,단리,S,정액적립식,12,3,3
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010553,대아상호저축은행,310003,정기적금,영업점,"- 만기후 1개월 이내 : 당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
- 만기후 1개월 초과 : 보통예금 이율",없음,1,제한없음,"예금자보호법에 따라 예금보험공사가 보호하되, 원금과 소정의 이자를 합하여 1인당 ""최고 5천만원""이며, 5천만원을 초과하는 나머지 금액은 보호하지 않습니다.",,20260820,,202608201500,M,복리,S,정액적립식,12,3,3
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010553,대아상호저축은행,310003,정기적금,영업점,"- 만기후 1개월 이내 : 당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
- 만기후 1개월 초과 : 보통예금 이율",없음,1,제한없음,"예금자보호법에 따라 예금보험공사가 보호하되, 원금과 소정의 이자를 합하여 1인당 ""최고 5천만원""이며, 5천만원을 초과하는 나머지 금액은 보호하지 않습니다.",,20260820,,202608201500,S,단리,F,자유적립식,24,3,3
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010553,대아상호저축은행,310003,정기적금,영업점,"- 만기후 1개월 이내 : 당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
- 만기후 1개월 초과 : 보통예금 이율",없음,1,제한없음,"예금자보호법에 따라 예금보험공사가 보호하되, 원금과 소정의 이자를 합하여 1인당 ""최고 5천만원""이며, 5천만원을 초과하는 나머지 금액은 보호하지 않습니다.",,20260820,,202608201500,M,복리,F,자유적립식,24,3,3
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010553,대아상호저축은행,310003,정기적금,영업점,"- 만기후 1개월 이내 : 당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
- 만기후 1개월 초과 : 보통예금 이율",없음,1,제한없음,"예금자보호법에 따라 예금보험공사가 보호하되, 원금과 소정의 이자를 합하여 1인당 ""최고 5천만원""이며, 5천만원을 초과하는 나머지 금액은 보호하지 않습니다.",,20260820,,202608201500,S,단리,S,정액적립식,24,3,3
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010553,대아상호저축은행,310003,정기적금,영업점,"- 만기후 1개월 이내 : 당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
- 만기후 1개월 초과 : 보통예금 이율",없음,1,제한없음,"예금자보호법에 따라 예금보험공사가 보호하되, 원금과 소정의 이자를 합하여 1인당 ""최고 5천만원""이며, 5천만원을 초과하는 나머지 금액은 보호하지 않습니다.",,20260820,,202608201500,M,복리,S,정액적립식,24,3,3
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010553,대아상호저축은행,310003,정기적금,영업점,"- 만기후 1개월 이내 : 당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
- 만기후 1개월 초과 : 보통예금 이율",없음,1,제한없음,"예금자보호법에 따라 예금보험공사가 보호하되, 원금과 소정의 이자를 합하여 1인당 ""최고 5천만원""이며, 5천만원을 초과하는 나머지 금액은 보호하지 않습니다.",,20260820,,202608201500,S,단리,F,자유적립식,36,3,3
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010553,대아상호저축은행,310003,정기적금,영업점,"- 만기후 1개월 이내 : 당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
- 만기후 1개월 초과 : 보통예금 이율",없음,1,제한없음,"예금자보호법에 따라 예금보험공사가 보호하되, 원금과 소정의 이자를 합하여 1인당 ""최고 5천만원""이며, 5천만원을 초과하는 나머지 금액은 보호하지 않습니다.",,20260820,,202608201500,M,복리,F,자유적립식,36,3,3
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010553,대아상호저축은행,310003,정기적금,영업점,"- 만기후 1개월 이내 : 당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
- 만기후 1개월 초과 : 보통예금 이율",없음,1,제한없음,"예금자보호법에 따라 예금보험공사가 보호하되, 원금과 소정의 이자를 합하여 1인당 ""최고 5천만원""이며, 5천만원을 초과하는 나머지 금액은 보호하지 않습니다.",,20260820,,202608201500,S,단리,S,정액적립식,36,3,3
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010553,대아상호저축은행,310003,정기적금,영업점,"- 만기후 1개월 이내 : 당초 약정금리 또는 만기시 동일상품 동일계약기간의 신규 약정금리 중 낮은 이율
- 만기후 1개월 초과 : 보통예금 이율",없음,1,제한없음,"예금자보호법에 따라 예금보험공사가 보호하되, 원금과 소정의 이자를 합하여 1인당 ""최고 5천만원""이며, 5천만원을 초과하는 나머지 금액은 보호하지 않습니다.",,20260820,,202608201500,M,복리,S,정액적립식,36,3,3
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010568,대원저축은행,310001,정기적금,영업점,연 0.1%,없음,1,제한없음,"예금자보호법에 따라 예금보험공사가 보호하되, 원금과 소정의 이자를 합하여 1인당 ""최고 5천만원""이며 , 5천만원을 초과하는 나머지 금액은 보호하지 않습니다.",,20260820,,202608201500,S,단리,F,자유적립식,6,0.7,0.7
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010568,대원저축은행,310001,정기적금,영업점,연 0.1%,없음,1,제한없음,"예금자보호법에 따라 예금보험공사가 보호하되, 원금과 소정의 이자를 합하여 1인당 ""최고 5천만원""이며 , 5천만원을 초과하는 나머지 금액은 보호하지 않습니다.",,20260820,,202608201500,S,단리,F,자유적립식,12,1.2,1.2
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010568,대원저축은행,310001,정기적금,영업점,연 0.1%,없음,1,제한없음,"예금자보호법에 따라 예금보험공사가 보호하되, 원금과 소정의 이자를 합하여 1인당 ""최고 5천만원""이며 , 5천만원을 초과하는 나머지 금액은 보호하지 않습니다.",,20260820,,202608201500,S,단리,S,정액적립식,12,1,1
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010568,대원저축은행,310001,정기적금,영업점,연 0.1%,없음,1,제한없음,"예금자보호법에 따라 예금보험공사가 보호하되, 원금과 소정의 이자를 합하여 1인당 ""최고 5천만원""이며 , 5천만원을 초과하는 나머지 금액은 보호하지 않습니다.",,20260820,,202608201500,S,단리,F,자유적립식,24,1.1,1.1
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010568,대원저축은행,310001,정기적금,영업점,연 0.1%,없음,1,제한없음,"예금자보호법에 따라 예금보험공사가 보호하되, 원금과 소정의 이자를 합하여 1인당 ""최고 5천만원""이며 , 5천만원을 초과하는 나머지 금액은 보호하지 않습니다.",,20260820,,202608201500,S,단리,S,정액적립식,24,1,1
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010568,대원저축은행,310001,정기적금,영업점,연 0.1%,없음,1,제한없음,"예금자보호법에 따라 예금보험공사가 보호하되, 원금과 소정의 이자를 합하여 1인당 ""최고 5천만원""이며 , 5천만원을 초과하는 나머지 금액은 보호하지 않습니다.",,20260820,,202608201500,S,단리,F,자유적립식,36,1.1,1.1
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010568,대원저축은행,310001,정기적금,영업점,연 0.1%,없음,1,제한없음,"예금자보호법에 따라 예금보험공사가 보호하되, 원금과 소정의 이자를 합하여 1인당 ""최고 5천만원""이며 , 5천만원을 초과하는 나머지 금액은 보호하지 않습니다.",,20260820,,202608201500,S,단리,S,정액적립식,36,1,1
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010526,대한저축은행,310008,장학적금자유식,영업점,"- 만기후 1개월이내 : 가입당시 약정금리와 현재금리 비교 후 낮은 금리 
- 만기후 1개월초과 : 보통예금 금리",없음,3,만19세 미만의 청소년만 가입가능,창구에서만 가입가능,30000000,20260820,,202608201500,S,단리,F,자유적립식,6,2.1,2.1
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010526,대한저축은행,310008,장학적금자유식,영업점,"- 만기후 1개월이내 : 가입당시 약정금리와 현재금리 비교 후 낮은 금리 
- 만기후 1개월초과 : 보통예금 금리",없음,3,만19세 미만의 청소년만 가입가능,창구에서만 가입가능,30000000,20260820,,202608201500,S,단리,F,자유적립식,12,3.5,3.5
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010526,대한저축은행,310008,장학적금자유식,영업점,"- 만기후 1개월이내 : 가입당시 약정금리와 현재금리 비교 후 낮은 금리 
- 만기후 1개월초과 : 보통예금 금리",없음,3,만19세 미만의 청소년만 가입가능,창구에서만 가입가능,30000000,20260820,,202608201500,S,단리,F,자유적립식,24,3.6,3.6
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010526,대한저축은행,310008,장학적금자유식,영업점,"- 만기후 1개월이내 : 가입당시 약정금리와 현재금리 비교 후 낮은 금리 
- 만기후 1개월초과 : 보통예금 금리",없음,3,만19세 미만의 청소년만 가입가능,창구에서만 가입가능,30000000,20260820,,202608201500,S,단리,F,자유적립식,36,3.6,3.6
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010526,대한저축은행,310007,정기적금,영업점,"- 만기후 1개월이내 : 가입당시 약정금리와 현재금리 비교 후 낮은 금리

- 만기후 1개월초과 : 보통예금 금리",없음,1,제한없음,해당없음,,20260820,,202608201500,S,단리,F,자유적립식,6,1.7,1.7
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010526,대한저축은행,310007,정기적금,영업점,"- 만기후 1개월이내 : 가입당시 약정금리와 현재금리 비교 후 낮은 금리

- 만기후 1개월초과 : 보통예금 금리",없음,1,제한없음,해당없음,,20260820,,202608201500,S,단리,S,정액적립식,6,2.1,2.1
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010526,대한저축은행,310007,정기적금,영업점,"- 만기후 1개월이내 : 가입당시 약정금리와 현재금리 비교 후 낮은 금리

- 만기후 1개월초과 : 보통예금 금리",없음,1,제한없음,해당없음,,20260820,,202608201500,S,단리,F,자유적립식,12,1.9,1.9
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010526,대한저축은행,310007,정기적금,영업점,"- 만기후 1개월이내 : 가입당시 약정금리와 현재금리 비교 후 낮은 금리

- 만기후 1개월초과 : 보통예금 금리",없음,1,제한없음,해당없음,,20260820,,202608201500,S,단리,S,정액적립식,12,4,4
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010526,대한저축은행,310007,정기적금,영업점,"- 만기후 1개월이내 : 가입당시 약정금리와 현재금리 비교 후 낮은 금리

- 만기후 1개월초과 : 보통예금 금리",없음,1,제한없음,해당없음,,20260820,,202608201500,S,단리,F,자유적립식,24,2,2
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010526,대한저축은행,310007,정기적금,영업점,"- 만기후 1개월이내 : 가입당시 약정금리와 현재금리 비교 후 낮은 금리

- 만기후 1개월초과 : 보통예금 금리",없음,1,제한없음,해당없음,,20260820,,202608201500,S,단리,S,정액적립식,24,4,4
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010526,대한저축은행,310007,정기적금,영업점,"- 만기후 1개월이내 : 가입당시 약정금리와 현재금리 비교 후 낮은 금리

- 만기후 1개월초과 : 보통예금 금리",없음,1,제한없음,해당없음,,20260820,,202608201500,S,단리,F,자유적립식,36,2,2
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010526,대한저축은행,310007,정기적금,영업점,"- 만기후 1개월이내 : 가입당시 약정금리와 현재금리 비교 후 낮은 금리

- 만기후 1개월초과 : 보통예금 금리",없음,1,제한없음,해당없음,,20260820,,202608201500,S,단리,S,정액적립식,36,3.6,3.6
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010526,대한저축은행,310010,정기적금-인터넷,"인터넷,스마트폰","- 만기후 1개월이내 : 가입당시 약정금리와 현재금리 비교 후 낮은 금리

- 만기후 1개월초과 : 보통예금 금리",없음,1,제한없음,해당없음,,20260820,,202608201500,S,단리,F,자유적립식,6,1.7,1.7
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010526,대한저축은행,310010,정기적금-인터넷,"인터넷,스마트폰","- 만기후 1개월이내 : 가입당시 약정금리와 현재금리 비교 후 낮은 금리

- 만기후 1개월초과 : 보통예금 금리",없음,1,제한없음,해당없음,,20260820,,202608201500,S,단리,S,정액적립식,6,2.1,2.1
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010526,대한저축은행,310010,정기적금-인터넷,"인터넷,스마트폰","- 만기후 1개월이내 : 가입당시 약정금리와 현재금리 비교 후 낮은 금리

- 만기후 1개월초과 : 보통예금 금리",없음,1,제한없음,해당없음,,20260820,,202608201500,S,단리,F,자유적립식,12,1.9,1.9
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010526,대한저축은행,310010,정기적금-인터넷,"인터넷,스마트폰","- 만기후 1개월이내 : 가입당시 약정금리와 현재금리 비교 후 낮은 금리

- 만기후 1개월초과 : 보통예금 금리",없음,1,제한없음,해당없음,,20260820,,202608201500,S,단리,S,정액적립식,12,4,4
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010526,대한저축은행,310010,정기적금-인터넷,"인터넷,스마트폰","- 만기후 1개월이내 : 가입당시 약정금리와 현재금리 비교 후 낮은 금리

- 만기후 1개월초과 : 보통예금 금리",없음,1,제한없음,해당없음,,20260820,,202608201500,S,단리,F,자유적립식,24,2,2
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010526,대한저축은행,310010,정기적금-인터넷,"인터넷,스마트폰","- 만기후 1개월이내 : 가입당시 약정금리와 현재금리 비교 후 낮은 금리

- 만기후 1개월초과 : 보통예금 금리",없음,1,제한없음,해당없음,,20260820,,202608201500,S,단리,S,정액적립식,24,4,4
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010526,대한저축은행,310010,정기적금-인터넷,"인터넷,스마트폰","- 만기후 1개월이내 : 가입당시 약정금리와 현재금리 비교 후 낮은 금리

- 만기후 1개월초과 : 보통예금 금리",없음,1,제한없음,해당없음,,20260820,,202608201500,S,단리,F,자유적립식,36,2,2
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010526,대한저축은행,310010,정기적금-인터넷,"인터넷,스마트폰","- 만기후 1개월이내 : 가입당시 약정금리와 현재금리 비교 후 낮은 금리

- 만기후 1개월초과 : 보통예금 금리",없음,1,제한없음,해당없음,,20260820,,202608201500,S,단리,S,정액적립식,36,3.6,3.6
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010528,더블저축은행,310011,정기적금,영업점,"*만기경과 1개월이내 : 
- 해당 약정기간 정기적금 현행이율
*만기경과 1개월이후 : 보통예금 이율",없음,1,제한없음,예금자보호한도외 기타사항 없음,,20260820,,202608201500,S,단리,S,정액적립식,6,2.5,2.5
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010528,더블저축은행,310011,정기적금,영업점,"*만기경과 1개월이내 : 
- 해당 약정기간 정기적금 현행이율
*만기경과 1개월이후 : 보통예금 이율",없음,1,제한없음,예금자보호한도외 기타사항 없음,,20260820,,202608201500,S,단리,S,정액적립식,12,3.8,3.8
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010528,더블저축은행,310011,정기적금,영업점,"*만기경과 1개월이내 : 
- 해당 약정기간 정기적금 현행이율
*만기경과 1개월이후 : 보통예금 이율",없음,1,제한없음,예금자보호한도외 기타사항 없음,,20260820,,202608201500,S,단리,S,정액적립식,24,3.5,3.5
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010528,더블저축은행,310011,정기적금,영업점,"*만기경과 1개월이내 : 
- 해당 약정기간 정기적금 현행이율
*만기경과 1개월이후 : 보통예금 이율",없음,1,제한없음,예금자보호한도외 기타사항 없음,,20260820,,202608201500,S,단리,S,정액적립식,36,3.2,3.2
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010528,더블저축은행,310012,"정기적금(인터넷뱅킹,비대면)",인터넷,"*만기경과 1개월이내 : 
- 해당 약정기간 정기적금 현행이율
*만기경과 1개월이후 : 보통예금 이율",없음,1,제한없음,예금자보호한도외 기타사항 없음,,20260820,,202608201500,S,단리,S,정액적립식,6,2.5,2.5
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010528,더블저축은행,310012,"정기적금(인터넷뱅킹,비대면)",인터넷,"*만기경과 1개월이내 : 
- 해당 약정기간 정기적금 현행이율
*만기경과 1개월이후 : 보통예금 이율",없음,1,제한없음,예금자보호한도외 기타사항 없음,,20260820,,202608201500,S,단리,S,정액적립식,12,3.8,3.8
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010528,더블저축은행,310012,"정기적금(인터넷뱅킹,비대면)",인터넷,"*만기경과 1개월이내 : 
- 해당 약정기간 정기적금 현행이율
*만기경과 1개월이후 : 보통예금 이율",없음,1,제한없음,예금자보호한도외 기타사항 없음,,20260820,,202608201500,S,단리,S,정액적립식,24,3.5,3.5
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010528,더블저축은행,310012,"정기적금(인터넷뱅킹,비대면)",인터넷,"*만기경과 1개월이내 : 
- 해당 약정기간 정기적금 현행이율
*만기경과 1개월이후 : 보통예금 이율",없음,1,제한없음,예금자보호한도외 기타사항 없음,,20260820,,202608201500,S,단리,S,정액적립식,36,3.2,3.2
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010363,더케이저축은행,310028,e-정기적금,"인터넷,스마트폰","-30일 이내 : 약정금리와 현행 고시금리중 낮은 이율
-30일 이후 : 보통예금 이율",없음,1,제한없음,"-인터넷뱅킹, 스마트폰뱅킹 전용",,20260820,,202608201500,S,단리,S,정액적립식,6,2.1,2.1
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010363,더케이저축은행,310028,e-정기적금,"인터넷,스마트폰","-30일 이내 : 약정금리와 현행 고시금리중 낮은 이율
-30일 이후 : 보통예금 이율",없음,1,제한없음,"-인터넷뱅킹, 스마트폰뱅킹 전용",,20260820,,202608201500,S,단리,S,정액적립식,12,3.2,3.2
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010363,더케이저축은행,310028,e-정기적금,"인터넷,스마트폰","-30일 이내 : 약정금리와 현행 고시금리중 낮은 이율
-30일 이후 : 보통예금 이율",없음,1,제한없음,"-인터넷뱅킹, 스마트폰뱅킹 전용",,20260820,,202608201500,S,단리,S,정액적립식,24,3.3,3.3
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010363,더케이저축은행,310028,e-정기적금,"인터넷,스마트폰","-30일 이내 : 약정금리와 현행 고시금리중 낮은 이율
-30일 이후 : 보통예금 이율",없음,1,제한없음,"-인터넷뱅킹, 스마트폰뱅킹 전용",,20260820,,202608201500,S,단리,S,정액적립식,36,3.4,3.4
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010363,더케이저축은행,310027,정기적금,"영업점,인터넷,스마트폰","-30일 이내 : 약정금리와 현행 고시금리중 낮은 이율
-30일 이후 : 보통예금 이율",없음,1,제한없음,없음,,20260820,,202608201500,S,단리,S,정액적립식,6,2.1,2.1
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010363,더케이저축은행,310027,정기적금,"영업점,인터넷,스마트폰","-30일 이내 : 약정금리와 현행 고시금리중 낮은 이율
-30일 이후 : 보통예금 이율",없음,1,제한없음,없음,,20260820,,202608201500,S,단리,S,정액적립식,12,3.1,3.1
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010363,더케이저축은행,310027,정기적금,"영업점,인터넷,스마트폰","-30일 이내 : 약정금리와 현행 고시금리중 낮은 이율
-30일 이후 : 보통예금 이율",없음,1,제한없음,없음,,20260820,,202608201500,S,단리,S,정액적립식,24,3.2,3.2
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010363,더케이저축은행,310027,정기적금,"영업점,인터넷,스마트폰","-30일 이내 : 약정금리와 현행 고시금리중 낮은 이율
-30일 이후 : 보통예금 이율",없음,1,제한없음,없음,,20260820,,202608201500,S,단리,S,정액적립식,36,3.3,3.3
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010527,동양저축은행,310006,정기적금,영업점,"1개월내: 가입 당시 이율과 만기시점 해당 계약기간 이율과 비교하여 낮은 금리적용
1개월후: 보통예금 금리와 동일",없음,1,제한없음,없음,,20260820,,202608201500,M,복리,S,정액적립식,6,2.5,2.5
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010527,동양저축은행,310006,정기적금,영업점,"1개월내: 가입 당시 이율과 만기시점 해당 계약기간 이율과 비교하여 낮은 금리적용
1개월후: 보통예금 금리와 동일",없음,1,제한없음,없음,,20260820,,202608201500,S,단리,S,정액적립식,6,2.5,2.5
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010527,동양저축은행,310006,정기적금,영업점,"1개월내: 가입 당시 이율과 만기시점 해당 계약기간 이율과 비교하여 낮은 금리적용
1개월후: 보통예금 금리와 동일",없음,1,제한없음,없음,,20260820,,202608201500,M,복리,S,정액적립식,12,3.8,3.8
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010527,동양저축은행,310006,정기적금,영업점,"1개월내: 가입 당시 이율과 만기시점 해당 계약기간 이율과 비교하여 낮은 금리적용
1개월후: 보통예금 금리와 동일",없음,1,제한없음,없음,,20260820,,202608201500,S,단리,S,정액적립식,12,3.8,3.8
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010527,동양저축은행,310006,정기적금,영업점,"1개월내: 가입 당시 이율과 만기시점 해당 계약기간 이율과 비교하여 낮은 금리적용
1개월후: 보통예금 금리와 동일",없음,1,제한없음,없음,,20260820,,202608201500,M,복리,S,정액적립식,24,3.6,3.6
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010527,동양저축은행,310006,정기적금,영업점,"1개월내: 가입 당시 이율과 만기시점 해당 계약기간 이율과 비교하여 낮은 금리적용
1개월후: 보통예금 금리와 동일",없음,1,제한없음,없음,,20260820,,202608201500,S,단리,S,정액적립식,24,3.6,3.6
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010527,동양저축은행,310006,정기적금,영업점,"1개월내: 가입 당시 이율과 만기시점 해당 계약기간 이율과 비교하여 낮은 금리적용
1개월후: 보통예금 금리와 동일",없음,1,제한없음,없음,,20260820,,202608201500,M,복리,S,정액적립식,36,3.3,3.3
030300,저축은행,2026-08-31T05:51:56+00:00,202608,0010527,동양저축은행,310006,정기적금,영업점,"1개월내: 가입 당시 이율과 만기시점 해당 계약기간 이율과 비교하여 낮은 금리적용
1개월후: 보통예금 금리와 동일",없음,1,제한없음,없음,,20260820,,202608201500,S,단리,S,정액적립식,36,3.3,3.3
